"Plot_id","Forest_Type","Binomial","Genus","Species","Family","Dbh_cm","H_m","N","E","Mean_temperature","Mean_precipation"
4,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",12,23,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",19,23,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Diospyros burmanica","Diospyros","burmanica","Ebenaceae",16,30,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",17,30,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",11,25,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",19,35,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",6,15,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",29.5,30,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Dalbergia oliveri","Dalbergia","oliveri","Fabaceae",17,28,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",9,15,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",15,20,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",25,35,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",7,13,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Hiptage candicans","Hiptage","candicans","Malpighiaceae",10,20,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",23,25,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",11,4,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Wendlandia tinctoria","Wendlandia","tinctoria","Rubiaceae",8,13,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Wendlandia tinctoria","Wendlandia","tinctoria","Rubiaceae",13,3,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Wendlandia tinctoria","Wendlandia","tinctoria","Rubiaceae",14,25,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",16,4,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Rhus paniculata","Rhus","paniculata","Anacardiaceae",6.5,15,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Dalbergia oliveri","Dalbergia","oliveri","Fabaceae",9,20,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Diospyros burmanica","Diospyros","burmanica","Ebenaceae",12,23,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",8,15,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Wendlandia tinctoria","Wendlandia","tinctoria","Rubiaceae",11,13,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",7,17,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
4,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",11,3,20.8882684043614,95.2532519635531,24.3781952768425,783.967909801758
5,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",13,25,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",17,23,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",11,10,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Zizyphus rugosa","Zizyphus","rugosa","Rhamnaceae",7.5,15,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",19,25,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",40,30,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",12,23,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Strychnos nux-blanda","Strychnos","nux-blanda","Loganiaceae",7,20,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",33,35,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",28,35,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",33,36,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Strychnos potatorum","Strychnos","potatorum","Loganiaceae",9.5,10,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Gardenia sessiliflora","Gardenia","sessiliflora","Rubiaceae",11,30,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",8,20,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",13,25,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",7,15,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",7,10,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",24,37,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Emblica officinalis","Emblica","officinalis","Euphorbiaceae",8,15,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",28,27,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",7,23,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Zizyphus rugosa","Zizyphus","rugosa","Rhamnaceae",8.5,25,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Dalbergia oliveri","Dalbergia","oliveri","Fabaceae",17.5,30,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",16.5,30,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",17,30,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",6.5,12,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",15,35,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",20,7,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Tectona grandis","Tectona","grandis","Verbenaceae",13,15,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Phyllantus spp.","Phyllantus","spp.","Euphorbiaceae",11.5,20,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Emblica officinalis","Emblica","officinalis","Euphorbiaceae",7,10,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Heterophragma adenophylla","Heterophragma","adenophylla","Bignoniaceae",8,27,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Heterophragma adenophylla","Heterophragma","adenophylla","Bignoniaceae",7,25,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",13,33,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",13,37,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",31,45,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",22,57,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",9,27,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
5,"Dipterocarpus_Forest","Zizyphus rugosa","Zizyphus","rugosa","Rhamnaceae",8,13,20.8865651735237,95.2536685592042,24.5294111117047,777.612524843825
6,"Dipterocarpus_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",12,13,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",12,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",18,28,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",10,17,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",17.5,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",19,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dalbergia oliveri","Dalbergia","oliveri","Fabaceae",12.5,23,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",22.5,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",8,17,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",29,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",24.5,35,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",11,20,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",9.5,20,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",40,35,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",13.5,15,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",14,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",12,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",10,6,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Strychnos potatorum","Strychnos","potatorum","Loganiaceae",22,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",23,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",25,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",14,15,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",13,18,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",15,20,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",23,35,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",11,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",17,32,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",11,28,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",54,60,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",9,20,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",25,35,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",17,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",53,50,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",15.5,30,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",11,28,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",11,15,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",22,28,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Hiptage candicans","Hiptage","candicans","Malpighiaceae",15,27,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae ",11,25,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dalbergia oliveri","Dalbergia","oliveri","Fabaceae",10,33,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Premna pyramidata","Premna","pyramidata","Verbenaceae",9,18,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae ",15,34,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Dipterocarpus tuberculatus","Dipterocarpus","tuberculatus","Dipterocarpaceae",10,6,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
6,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",8,27,20.8869364822888,95.2563262305453,24.488411460776,779.556019092688
7,"Dipterocarpus_Forest","Shorea obtusa","Shorea","obtusa","Dipterocarpaceae",11,20,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
7,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",31.5,35,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
7,"Dipterocarpus_Forest","Wendlandia tinctoria","Wendlandia","tinctoria","Rubiaceae",11.5,20,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
7,"Dipterocarpus_Forest","Shorea siamensis","Shorea","siamensis","Dipterocarpaceae",34,50,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
7,"Dipterocarpus_Forest","Terminalia crenulata","Terminalia","crenulata","Combretaceae",21,20,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
7,"Dipterocarpus_Forest","Buchanania lanzan","Buchanania","lanzan","Anacardiaceae",10,23,20.887694917346,95.2570198206545,24.4243277936579,782.174509052661
